year,month,day,event,isHoliday
1401,11,16,زادروز رابرت هافستاتر,0
1401,11,16,درگذشت واسیلی لئونتیف,0
1401,11,17,وفات حضرت زینب سلام الله علیها,0
1401,11,17,زادروز فرانسوا تروفو,0
1401,11,17,درگذشت گوستاو کلیمت,0
1401,11,18,زادروز چارلز دیکنز نویسندهٔ انگلیسی,0
1401,11,18,زادروز گادفری هارولد هاردی ریاضیدان انگلیسی,0
1401,11,19,روز نیروی هوایی,0
1401,11,19,زادروز ژول ورن,0
1401,11,19,زادروز دمیتری مندلیف,0
1401,11,20,روز جهانی کودک,0
1401,11,20,درگذشت فئودور داستایوسکی,0
1401,11,20,زادروز جان ماکسول کوئتزه,0
1401,11,21,زادروز والتر هاوسر براتین,0
1401,11,21,درگذشت ویلهلم کنراد رونتگن,0
1401,11,22,پیروزی انقلاب اسلامی,0
1401,11,22,تولد توماس ادیسون,0
1401,11,22,حمله به سفارت روسیه و قتل گریبایدوف سفیر روسیه تزاری در ایران,0
1401,11,23,زادروز چارلز داروین بنیانگذار نظریه‌ی فرگشت از طریق انتخاب طبیعی,0
1401,11,23,زادروز جولیان شوینگر,0
1401,11,24,زادروز ویلیام شاکلی,0
1401,11,24,درگذشت ریشارد واگنر,0
1401,11,25,روز ولنتاین,0
1401,11,25,ثبت اختراع تلفن توسط الکساندر گراهام بل,0
1401,11,25,زادروز چارلز تامسون ریس ویلسون,0
1401,11,26,زادروز گالیلئو گالیله,0
1401,11,26,درگذشت اون ویلانز ریچاردسون,0
1401,11,27,شهادت امام موسی کاظم علیه السلام,0
1401,11,27,زادروز ارنست هکل,0
1401,11,27,درگذشت فرانسیس راوس,0
1401,11,28,زادروز آرکانجلو کورلی,0
1401,11,28,درگذشت مسروب ماشتوتس,0
1401,11,29,جشن سپندارمذگان و روز عشق,0
1401,11,29,مبعث  رسول اکرم,0
1401,11,30,درگذشت رابرت کلمن ریچاردسون,0
1401,11,30,زادروز سوانت آرنیوس,0
1401,12,1,زادروز جرج اسموت,0
1401,12,1,درگذشت ماریا ژئوپرت مایر,0
1401,12,2,روز جهانی زبان مادری,0
1401,12,2,درگذشت فردریک بانتینگ کاشف انسولین,0
1401,12,2,درگذشت هایک کامرلینگ اونس,0
1401,12,2,درگذشت میخائیل شولوخف,0
1401,12,3,زادروز فردریک شوپن,0
1401,12,3,درگذشت فردینان دو سوسور,0
1401,12,4,ولادت سالار شهیدان,0
1401,12,4,درگذشت کارل فریدریش گاوس,0
1401,12,5,روز بزرگداشت زمین و بانوان,0
1401,12,5,روز بزرگداشت خواجه نصیر الدین طوسی و روز مهندس,0
1401,12,5,ولادت ابوالفضل العباس علیه السلام و روز جانباز,0
1401,12,6,ولادت امام زین العابدین علیه السلام,0
1401,12,6,درگذشت تئودور سودبرگ شیمیدان سوئدی؛ برندهٔ جایزه نوبل شیمی سال ۱۹۲۶,0
1401,12,6,درگذشت گلن سیبورگ,0
1401,12,7,سالروز استقلال کانون وکلای دادگستری و روز وکیل مدافع,0
1401,12,7,سالروز درگذشت علی اکبر دهخدا,0
1401,12,9,زادروز لینوس پاولینگ,0
1401,12,9,درگذشت دونالد آرتور گلایزر,0
1401,12,11,درگذشت هاوارد کارتر باستان‌شناس و مصرشناس بریتانیایی,0
1401,12,12,ولادت علی اکبر علیه السلام و روز جوان,0
1401,12,12,زادروز الکساندر گراهام بل مخترع تلفن,0
1401,12,14,درگذشت دکتر محمد مصدق,0
1401,12,15,روز درختکاری,0
1401,12,15,زادروز گابریل گارسیا مارکز رمان‌نویس,0
1401,12,16,ولادت حضرت قائم عجل الله تعالی فرجه و جشن نیمه شعبان,0
1401,12,16,درگذشت ادوارد میلز پورسل فیزیکدان آمریکایی برندهٔ جایزه نوبل فیزیک سال ۱۹۵۲,0
1401,12,17,روزجهانی زنان,0
1401,12,18,زادروز یوری گاگارین,0
1401,12,20,درگذشت الکساندر فلمینگ کاشف پنی‌سیلین,0
1401,12,20,زادروز منصور نریمان نوازندهٔ بربط,0
1401,12,21,زادروز فرهاد فخرالدینی موسیقیدان,0
1401,12,21,درگذشت ویلیام هنری براگ فیزیک‌دان و شیمی‌دان بریتانیایی,0
1401,12,23,تولد آلبرت انیشتین,0
1401,12,23,درگذشت ویلیام آلفرد فاولر اخترفیزیک‌دان آمریکایی,0
1401,12,24,درگذشت علی تجویدی,0
1401,12,25,پایان سرایش شاهنامه,0
1401,12,25,زادروز ریچارد استالمن,0
1401,12,25,درگذشت سلما لاگرلوف نویسنده سوئدی,0
1401,12,26,زادروز پروین اعتصامی شاعر ایرانی,0
1401,12,26,درگذشت ایرن ژولیو-کوری فیزیک‌دان و شیمی‌دان فرانسوی,0
1401,12,27,فضانورد روس,0
1401,12,27,درگذشت اریش فروم روانکاو و فیلسوف اجتماعی آمریکایی آلمانی تبار,0
1401,12,29,روز ملی شدن صنعت نفت ایران,0
1401,12,29,روز جهانی شادی,0
